GISLINK,STREET,HOUSE,UNIT,CITY,PROVINCE,PC,X,Y
10886000,SEVENTH AVE,511,,NEW WESTMINSTER,BC,,-122.9217782,49.21495654
10887000,SEVENTH AVE,507,,NEW WESTMINSTER,BC,V3L 1W8,-122.9216019,49.21505143
10888000,SEVENTH AVE,505,,NEW WESTMINSTER,BC,V3L 1W8,-122.9214418,49.21513756
10889000,SEVENTH AVE,501,,NEW WESTMINSTER,BC,V3L 1W8,-122.9212818,49.21522367
10890000,FIFTH ST,712,,NEW WESTMINSTER,BC,V3L 2Y3,-122.9216874,49.2153332
10891000,FIFTH ST,714,,NEW WESTMINSTER,BC,V3L 2Y3,-122.9218277,49.215445
10892000,FIFTH ST,716,,NEW WESTMINSTER,BC,V3L 2Y3,-122.9219681,49.21555681
10893000,FIFTH ST,720,,NEW WESTMINSTER,BC,V3L 2Y3,-122.9221084,49.21566861
10894000,FIFTH ST,722,,NEW WESTMINSTER,BC,V3L 2Y3,-122.9222256,49.21576199
10894001,FIFTH ST,724,,NEW WESTMINSTER,BC,V3L 2Y3,-122.9223427,49.21585527
10895000,FIFTH ST,726,,NEW WESTMINSTER,BC,V3L 2Y3,-122.9224132,49.21591148
10896000,FIFTH ST,730,,NEW WESTMINSTER,BC,V3L 2Y3,-122.9225304,49.21600487
10897000,FIFTH ST,732,,NEW WESTMINSTER,BC,V3L 2Y3,-122.9226654,49.21611244
654100,AGNES ST,210,305,NEW WESTMINSTER,BC,V3L 1E6,-122.903889,49.20773756
746000,AGNES ST,315,409,NEW WESTMINSTER,BC,V3L 1E7,-122.9064414,49.20706729
748000,AGNES ST,321,10,NEW WESTMINSTER,BC,V3L 1E7,-122.9067612,49.20689531
10898000,FIFTH ST,736,,NEW WESTMINSTER,BC,V3L 2Y3,-122.9228111,49.21622848
10899000,FIFTH ST,738,,NEW WESTMINSTER,BC,V3L 2Y3,-122.9229509,49.21633975
10900000,EIGHTH AVE,514,,NEW WESTMINSTER,BC,V3L 1Y6,-122.9233761,49.21601636
10903000,SIXTH ST,765,,NEW WESTMINSTER,BC,V3L 3C6,-122.9231143,49.21580755
10904000,SIXTH ST,741,,NEW WESTMINSTER,BC,V3L 3C6,-122.9226046,49.21540154
10904001,6TH ST 6TH AVE,,LANE,NEW WESTMINSTER,BC,,-122.9225757,49.21569878
10905000,SIXTH ST,733,,NEW WESTMINSTER,BC,V3L 3C6,-122.9224643,49.21528975
10907001,SIXTH ST,711,,NEW WESTMINSTER,BC,V3L 3C6,-122.9222425,49.21512812
10908000,SIXTH ST,700,,NEW WESTMINSTER,BC,V3L 3C5,-122.9224723,49.21444237
10909000,SIXTH ST,704,,NEW WESTMINSTER,BC,V3L 3C5,-122.9226314,49.21456938
10910000,SIXTH ST,710,,NEW WESTMINSTER,BC,V3L 3C5,-122.9227397,49.21467073
10911000,SIXTH ST,716,,NEW WESTMINSTER,BC,V3L 3C5,-122.9228194,49.21473424
10913000,SIXTH ST,728,,NEW WESTMINSTER,BC,V3L 3C5,-122.9230985,49.21495656
1260000,AGNES ST,411,302,NEW WESTMINSTER,BC,V3L 1G2,-122.9082602,49.20608649
1260000,AGNES ST,411,303,NEW WESTMINSTER,BC,V3L 1G2,-122.9082602,49.20608649
1260000,AGNES ST,411,304,NEW WESTMINSTER,BC,V3L 1G2,-122.9082602,49.20608649
10918000,SIXTH ST,780,,NEW WESTMINSTER,BC,V3L 3C7,-122.9240389,49.2155675
10922000,EIGHTH AVE,620,101,NEW WESTMINSTER,BC,V3M 5V7,-122.9247739,49.21517206
10922000,EIGHTH AVE,620,102,NEW WESTMINSTER,BC,V3M 5V7,-122.9247739,49.21517206
10922000,EIGHTH AVE,620,103,NEW WESTMINSTER,BC,V3M 5V7,-122.9247739,49.21517206
10922000,EIGHTH AVE,620,104,NEW WESTMINSTER,BC,V3M 5V7,-122.9247739,49.21517206
10922000,EIGHTH AVE,620,105,NEW WESTMINSTER,BC,V3M 5V7,-122.9247739,49.21517206
10922000,EIGHTH AVE,620,106,NEW WESTMINSTER,BC,V3M 5V7,-122.9247739,49.21517206
10922000,EIGHTH AVE,620,107,NEW WESTMINSTER,BC,V3M 5V7,-122.9247739,49.21517206
10922000,EIGHTH AVE,620,108,NEW WESTMINSTER,BC,V3M 5V7,-122.9247739,49.21517206
10922000,EIGHTH AVE,620,109,NEW WESTMINSTER,BC,V3M 5V7,-122.9247739,49.21517206
10922000,EIGHTH AVE,620,110,NEW WESTMINSTER,BC,V3M 5V7,-122.9247739,49.21517206
10922000,EIGHTH AVE,620,111,NEW WESTMINSTER,BC,V3M 5V7,-122.9247739,49.21517206
10922000,EIGHTH AVE,620,112,NEW WESTMINSTER,BC,V3M 5V7,-122.9247739,49.21517206
10922000,EIGHTH AVE,620,113,NEW WESTMINSTER,BC,V3M 5V7,-122.9247739,49.21517206
10922000,EIGHTH AVE,620,114,NEW WESTMINSTER,BC,V3M 5V7,-122.9247739,49.21517206
10922000,EIGHTH AVE,620,115,NEW WESTMINSTER,BC,V3M 5V7,-122.9247739,49.21517206
748000,AGNES ST,321,6,NEW WESTMINSTER,BC,V3L 1E7,-122.9067612,49.20689531
748000,AGNES ST,321,7,NEW WESTMINSTER,BC,V3L 1E7,-122.9067612,49.20689531
10922000,EIGHTH AVE,620,116,NEW WESTMINSTER,BC,V3M 5V7,-122.9247739,49.21517206
10922000,EIGHTH AVE,620,117,NEW WESTMINSTER,BC,V3M 5V7,-122.9247739,49.21517206
10922000,EIGHTH AVE,620,118,NEW WESTMINSTER,BC,V3M 5V7,-122.9247739,49.21517206
10922000,EIGHTH AVE,620,201,NEW WESTMINSTER,BC,V3M 5V7,-122.9247739,49.21517206
10922000,EIGHTH AVE,620,202,NEW WESTMINSTER,BC,V3M 5V7,-122.9247739,49.21517206
10922000,EIGHTH AVE,620,203,NEW WESTMINSTER,BC,V3M 5V7,-122.9247739,49.21517206
10922000,EIGHTH AVE,620,204,NEW WESTMINSTER,BC,V3M 5V7,-122.9247739,49.21517206
10922000,EIGHTH AVE,620,205,NEW WESTMINSTER,BC,V3M 5V7,-122.9247739,49.21517206
10922000,EIGHTH AVE,620,206,NEW WESTMINSTER,BC,V3M 5V7,-122.9247739,49.21517206
10922000,EIGHTH AVE,620,207,NEW WESTMINSTER,BC,V3M 5V7,-122.9247739,49.21517206
10922000,EIGHTH AVE,620,208,NEW WESTMINSTER,BC,V3M 5V7,-122.9247739,49.21517206
10922000,EIGHTH AVE,620,209,NEW WESTMINSTER,BC,V3M 5V7,-122.9247739,49.21517206
10922000,EIGHTH AVE,620,210,NEW WESTMINSTER,BC,V3M 5V7,-122.9247739,49.21517206
10922000,EIGHTH AVE,620,211,NEW WESTMINSTER,BC,V3M 5V7,-122.9247739,49.21517206
10922000,EIGHTH AVE,620,212,NEW WESTMINSTER,BC,V3M 5V7,-122.9247739,49.21517206
10922000,EIGHTH AVE,620,213,NEW WESTMINSTER,BC,V3M 5V7,-122.9247739,49.21517206
654100,AGNES ST,210,102,NEW WESTMINSTER,BC,V3L 1E6,-122.903889,49.20773756
6205000,ASH ST,318,A,NEW WESTMINSTER,BC,V3M 3M6,-122.9183422,49.20776442
10922000,EIGHTH AVE,620,214,NEW WESTMINSTER,BC,V3M 5V7,-122.9247739,49.21517206
10922000,EIGHTH AVE,620,215,NEW WESTMINSTER,BC,V3M 5V7,-122.9247739,49.21517206
10922000,EIGHTH AVE,620,216,NEW WESTMINSTER,BC,V3M 5V7,-122.9247739,49.21517206
10922000,EIGHTH AVE,620,217,NEW WESTMINSTER,BC,V3M 5V7,-122.9247739,49.21517206
10922000,EIGHTH AVE,620,218,NEW WESTMINSTER,BC,V3M 5V7,-122.9247739,49.21517206
10922000,EIGHTH AVE,620,301,NEW WESTMINSTER,BC,V3M 5V7,-122.9247739,49.21517206
10922000,EIGHTH AVE,620,302,NEW WESTMINSTER,BC,V3M 5V7,-122.9247739,49.21517206
10922000,EIGHTH AVE,620,303,NEW WESTMINSTER,BC,V3M 5V7,-122.9247739,49.21517206
10922000,EIGHTH AVE,620,304,NEW WESTMINSTER,BC,V3M 5V7,-122.9247739,49.21517206
10922000,EIGHTH AVE,620,305,NEW WESTMINSTER,BC,V3M 5V7,-122.9247739,49.21517206
10922000,EIGHTH AVE,620,306,NEW WESTMINSTER,BC,V3M 5V7,-122.9247739,49.21517206
10922000,EIGHTH AVE,620,307,NEW WESTMINSTER,BC,V3M 5V7,-122.9247739,49.21517206
10922000,EIGHTH AVE,620,308,NEW WESTMINSTER,BC,V3M 5V7,-122.9247739,49.21517206
10922000,EIGHTH AVE,620,309,NEW WESTMINSTER,BC,V3M 5V7,-122.9247739,49.21517206
10922000,EIGHTH AVE,620,310,NEW WESTMINSTER,BC,V3M 5V7,-122.9247739,49.21517206
10922000,EIGHTH AVE,620,311,NEW WESTMINSTER,BC,V3M 5V7,-122.9247739,49.21517206
654100,AGNES ST,210,201,NEW WESTMINSTER,BC,V3L 1E6,-122.903889,49.20773756
654100,AGNES ST,210,202,NEW WESTMINSTER,BC,V3L 1E6,-122.903889,49.20773756
10922000,EIGHTH AVE,620,312,NEW WESTMINSTER,BC,V3M 5V7,-122.9247739,49.21517206
10922000,EIGHTH AVE,620,313,NEW WESTMINSTER,BC,V3M 5V7,-122.9247739,49.21517206
10922000,EIGHTH AVE,620,314,NEW WESTMINSTER,BC,V3M 5V7,-122.9247739,49.21517206
10922000,EIGHTH AVE,620,315,NEW WESTMINSTER,BC,V3M 5V7,-122.9247739,49.21517206
10922000,EIGHTH AVE,620,316,NEW WESTMINSTER,BC,V3M 5V7,-122.9247739,49.21517206
10922000,EIGHTH AVE,620,317,NEW WESTMINSTER,BC,V3M 5V7,-122.9247739,49.21517206
10922000,EIGHTH AVE,620,318,NEW WESTMINSTER,BC,V3M 5V7,-122.9247739,49.21517206
10925000,HAMILTON ST,625,102,NEW WESTMINSTER,BC,V3M 2M7,-122.9245534,49.21475911
10925000,HAMILTON ST,625,103,NEW WESTMINSTER,BC,V3M 2M7,-122.9245534,49.21475911
10925000,HAMILTON ST,625,104,NEW WESTMINSTER,BC,V3M 2M7,-122.9245534,49.21475911
10925000,HAMILTON ST,625,105,NEW WESTMINSTER,BC,V3M 2M7,-122.9245534,49.21475911
10925000,HAMILTON ST,625,106,NEW WESTMINSTER,BC,V3M 2M7,-122.9245534,49.21475911
10925000,HAMILTON ST,625,107,NEW WESTMINSTER,BC,V3M 2M7,-122.9245534,49.21475911
10925000,HAMILTON ST,625,108,NEW WESTMINSTER,BC,V3M 2M7,-122.9245534,49.21475911
10925000,HAMILTON ST,625,109,NEW WESTMINSTER,BC,V3M 2M7,-122.9245534,49.21475911
10925000,HAMILTON ST,625,110,NEW WESTMINSTER,BC,V3M 2M7,-122.9245534,49.21475911
10925000,HAMILTON ST,625,COMPLX,NEW WESTMINSTER,BC,V3M 2M7,-122.9245534,49.21475911
10957000,SEVENTH AVE,620,COMPLX,NEW WESTMINSTER,BC,V3M 5T6,-122.9226902,49.2137508
11047000,HAMILTON ST,740,COMPLX,NEW WESTMINSTER,BC,V3M 5T7,-122.9257951,49.21334611
11058000,HAMILTON ST,721,COMPLX,NEW WESTMINSTER,BC,V3M 2M7,-122.9257852,49.21409618
11063000,HAMILTON ST,707,COMPLX,NEW WESTMINSTER,BC,V3M 2M7,-122.9251492,49.21443851
654100,AGNES ST,210,203,NEW WESTMINSTER,BC,V3L 1E6,-122.903889,49.20773756
10925000,HAMILTON ST,625,101,NEW WESTMINSTER,BC,V3M 2M7,-122.9245534,49.21475911
10925000,HAMILTON ST,625,202,NEW WESTMINSTER,BC,V3M 2M7,-122.9245534,49.21475911
10925000,HAMILTON ST,625,203,NEW WESTMINSTER,BC,V3M 2M7,-122.9245534,49.21475911
10925000,HAMILTON ST,625,204,NEW WESTMINSTER,BC,V3M 2M7,-122.9245534,49.21475911
10925000,HAMILTON ST,625,205,NEW WESTMINSTER,BC,V3M 2M7,-122.9245534,49.21475911
10925000,HAMILTON ST,625,206,NEW WESTMINSTER,BC,V3M 2M7,-122.9245534,49.21475911
10925000,HAMILTON ST,625,207,NEW WESTMINSTER,BC,V3M 2M7,-122.9245534,49.21475911
10925000,HAMILTON ST,625,208,NEW WESTMINSTER,BC,V3M 2M7,-122.9245534,49.21475911
10925000,HAMILTON ST,625,209,NEW WESTMINSTER,BC,V3M 2M7,-122.9245534,49.21475911
10925000,HAMILTON ST,625,210,NEW WESTMINSTER,BC,V3M 2M7,-122.9245534,49.21475911
10925000,HAMILTON ST,625,201,NEW WESTMINSTER,BC,V3M 2M7,-122.9245534,49.21475911
10925000,HAMILTON ST,625,302,NEW WESTMINSTER,BC,V3M 2M7,-122.9245534,49.21475911
10925000,HAMILTON ST,625,303,NEW WESTMINSTER,BC,V3M 2M7,-122.9245534,49.21475911
10925000,HAMILTON ST,625,304,NEW WESTMINSTER,BC,V3M 2M7,-122.9245534,49.21475911
10925000,HAMILTON ST,625,305,NEW WESTMINSTER,BC,V3M 2M7,-122.9245534,49.21475911
10925000,HAMILTON ST,625,306,NEW WESTMINSTER,BC,V3M 2M7,-122.9245534,49.21475911
654100,AGNES ST,210,302,NEW WESTMINSTER,BC,V3L 1E6,-122.903889,49.20773756
694000,AGNES ST,813,201,NEW WESTMINSTER,BC,V3M 0A9,-122.9152547,49.202297
694000,AGNES ST,813,202,NEW WESTMINSTER,BC,V3M 0A9,-122.9152547,49.202297
694000,AGNES ST,813,203,NEW WESTMINSTER,BC,V3M 0A9,-122.9152547,49.202297
694000,AGNES ST,813,204,NEW WESTMINSTER,BC,V3M 0A9,-122.9152547,49.202297
694000,AGNES ST,813,205,NEW WESTMINSTER,BC,V3M 0A9,-122.9152547,49.202297
694000,AGNES ST,813,206,NEW WESTMINSTER,BC,V3M 0A9,-122.9152547,49.202297
694000,AGNES ST,813,207,NEW WESTMINSTER,BC,V3M 0A9,-122.9152547,49.202297
694000,AGNES ST,813,208,NEW WESTMINSTER,BC,V3M 0A9,-122.9152547,49.202297
694000,AGNES ST,813,301,NEW WESTMINSTER,BC,V3M 0A9,-122.9152547,49.202297
694000,AGNES ST,813,302,NEW WESTMINSTER,BC,V3M 0A9,-122.9152547,49.202297
694000,AGNES ST,813,303,NEW WESTMINSTER,BC,V3M 0A9,-122.9152547,49.202297
694000,AGNES ST,813,304,NEW WESTMINSTER,BC,V3M 0A9,-122.9152547,49.202297
10925000,HAMILTON ST,625,307,NEW WESTMINSTER,BC,V3M 2M7,-122.9245534,49.21475911
10925000,HAMILTON ST,625,308,NEW WESTMINSTER,BC,V3M 2M7,-122.9245534,49.21475911
10925000,HAMILTON ST,625,309,NEW WESTMINSTER,BC,V3M 2M7,-122.9245534,49.21475911
10925000,HAMILTON ST,625,310,NEW WESTMINSTER,BC,V3M 2M7,-122.9245534,49.21475911
10925000,HAMILTON ST,625,301,NEW WESTMINSTER,BC,V3M 2M7,-122.9245534,49.21475911
10931000,HAMILTON ST,610,,NEW WESTMINSTER,BC,V3M 2M5,-122.9235767,49.21454006
10938000,SEVENTH AVE,707,,NEW WESTMINSTER,BC,V3M 2J2,-122.9239303,49.21381775
10941000,SEVENTH AVE,615,,NEW WESTMINSTER,BC,V3M 2J1,-122.923175,49.21422428
10951000,SIXTH ST,616,,NEW WESTMINSTER,BC,V3L 3C3,-122.9218036,49.21389803
10955000,SIXTH ST,640,,NEW WESTMINSTER,BC,V3L 3C3,-122.9220306,49.21422202
10957000,SEVENTH AVE,620,101,NEW WESTMINSTER,BC,V3M 5T6,-122.9226902,49.2137508
10957000,SEVENTH AVE,620,102,NEW WESTMINSTER,BC,V3M 5T6,-122.9226902,49.2137508
10957000,SEVENTH AVE,620,103,NEW WESTMINSTER,BC,V3M 5T6,-122.9226902,49.2137508
10957000,SEVENTH AVE,620,104,NEW WESTMINSTER,BC,V3M 5T6,-122.9226902,49.2137508
10957000,SEVENTH AVE,620,105,NEW WESTMINSTER,BC,V3M 5T6,-122.9226902,49.2137508
749000,AGNES ST,325,2,NEW WESTMINSTER,BC,V3L 1E7,-122.9069743,49.20678065
749000,AGNES ST,325,3,NEW WESTMINSTER,BC,V3L 1E7,-122.9069743,49.20678065
694000,AGNES ST,813,305,NEW WESTMINSTER,BC,V3M 0A9,-122.9152547,49.202297
694000,AGNES ST,813,306,NEW WESTMINSTER,BC,V3M 0A9,-122.9152547,49.202297
10957000,SEVENTH AVE,620,106,NEW WESTMINSTER,BC,V3M 5T6,-122.9226902,49.2137508
10957000,SEVENTH AVE,620,201,NEW WESTMINSTER,BC,V3M 5T6,-122.9226902,49.2137508
10957000,SEVENTH AVE,620,202,NEW WESTMINSTER,BC,V3M 5T6,-122.9226902,49.2137508
10957000,SEVENTH AVE,620,203,NEW WESTMINSTER,BC,V3M 5T6,-122.9226902,49.2137508
10957000,SEVENTH AVE,620,204,NEW WESTMINSTER,BC,V3M 5T6,-122.9226902,49.2137508
10957000,SEVENTH AVE,620,205,NEW WESTMINSTER,BC,V3M 5T6,-122.9226902,49.2137508
10957000,SEVENTH AVE,620,206,NEW WESTMINSTER,BC,V3M 5T6,-122.9226902,49.2137508
10957000,SEVENTH AVE,620,301,NEW WESTMINSTER,BC,V3M 5T6,-122.9226902,49.2137508
10957000,SEVENTH AVE,620,302,NEW WESTMINSTER,BC,V3M 5T6,-122.9226902,49.2137508
10957000,SEVENTH AVE,620,303,NEW WESTMINSTER,BC,V3M 5T6,-122.9226902,49.2137508
10957000,SEVENTH AVE,620,304,NEW WESTMINSTER,BC,V3M 5T6,-122.9226902,49.2137508
10957000,SEVENTH AVE,620,305,NEW WESTMINSTER,BC,V3M 5T6,-122.9226902,49.2137508
10957000,SEVENTH AVE,620,306,NEW WESTMINSTER,BC,V3M 5T6,-122.9226902,49.2137508
10957000,SEVENTH AVE,620,401,NEW WESTMINSTER,BC,V3M 5T6,-122.9226902,49.2137508
10957000,SEVENTH AVE,620,402,NEW WESTMINSTER,BC,V3M 5T6,-122.9226902,49.2137508
10957000,SEVENTH AVE,620,403,NEW WESTMINSTER,BC,V3M 5T6,-122.9226902,49.2137508
749000,AGNES ST,325,4,NEW WESTMINSTER,BC,V3L 1E7,-122.9069743,49.20678065
749000,AGNES ST,325,5,NEW WESTMINSTER,BC,V3L 1E7,-122.9069743,49.20678065
10957000,SEVENTH AVE,620,404,NEW WESTMINSTER,BC,V3M 5T6,-122.9226902,49.2137508
10957000,SEVENTH AVE,620,405,NEW WESTMINSTER,BC,V3M 5T6,-122.9226902,49.2137508
10957000,SEVENTH AVE,620,406,NEW WESTMINSTER,BC,V3M 5T6,-122.9226902,49.2137508
10957000,SEVENTH AVE,620,501,NEW WESTMINSTER,BC,V3M 5T6,-122.9226902,49.2137508
10957000,SEVENTH AVE,620,502,NEW WESTMINSTER,BC,V3M 5T6,-122.9226902,49.2137508
10957000,SEVENTH AVE,620,503,NEW WESTMINSTER,BC,V3M 5T6,-122.9226902,49.2137508
10957000,SEVENTH AVE,620,504,NEW WESTMINSTER,BC,V3M 5T6,-122.9226902,49.2137508
10957000,SEVENTH AVE,620,505,NEW WESTMINSTER,BC,V3M 5T6,-122.9226902,49.2137508
10957000,SEVENTH AVE,620,506,NEW WESTMINSTER,BC,V3M 5T6,-122.9226902,49.2137508
10957000,SEVENTH AVE,620,601,NEW WESTMINSTER,BC,V3M 5T6,-122.9226902,49.2137508
10957000,SEVENTH AVE,620,602,NEW WESTMINSTER,BC,V3M 5T6,-122.9226902,49.2137508
10957000,SEVENTH AVE,620,603,NEW WESTMINSTER,BC,V3M 5T6,-122.9226902,49.2137508
10957000,SEVENTH AVE,620,604,NEW WESTMINSTER,BC,V3M 5T6,-122.9226902,49.2137508
10957000,SEVENTH AVE,620,605,NEW WESTMINSTER,BC,V3M 5T6,-122.9226902,49.2137508
10957000,SEVENTH AVE,620,606,NEW WESTMINSTER,BC,V3M 5T6,-122.9226902,49.2137508
10957000,SEVENTH AVE,620,701,NEW WESTMINSTER,BC,V3M 5T6,-122.9226902,49.2137508
650000,AGNES ST,250,7,NEW WESTMINSTER,BC,V3L 1E6,-122.9046169,49.20746308
13988000,SALTER ST,200,COMPLX,NEW WESTMINSTER,BC,V3M 0E5,-122.9229015,49.19552728
10957000,SEVENTH AVE,620,702,NEW WESTMINSTER,BC,V3M 5T6,-122.9226902,49.2137508
10957000,SEVENTH AVE,620,703,NEW WESTMINSTER,BC,V3M 5T6,-122.9226902,49.2137508
10957000,SEVENTH AVE,620,704,NEW WESTMINSTER,BC,V3M 5T6,-122.9226902,49.2137508
10957000,SEVENTH AVE,620,705,NEW WESTMINSTER,BC,V3M 5T6,-122.9226902,49.2137508
10957000,SEVENTH AVE,620,706,NEW WESTMINSTER,BC,V3M 5T6,-122.9226902,49.2137508
10957000,SEVENTH AVE,620,801,NEW WESTMINSTER,BC,V3M 5T6,-122.9226902,49.2137508
10957000,SEVENTH AVE,620,802,NEW WESTMINSTER,BC,V3M 5T6,-122.9226902,49.2137508
10957000,SEVENTH AVE,620,803,NEW WESTMINSTER,BC,V3M 5T6,-122.9226902,49.2137508
10957000,SEVENTH AVE,620,804,NEW WESTMINSTER,BC,V3M 5T6,-122.9226902,49.2137508
10957000,SEVENTH AVE,620,805,NEW WESTMINSTER,BC,V3M 5T6,-122.9226902,49.2137508
10957000,SEVENTH AVE,620,806,NEW WESTMINSTER,BC,V3M 5T6,-122.9226902,49.2137508
10957000,SEVENTH AVE,620,901,NEW WESTMINSTER,BC,V3M 5T6,-122.9226902,49.2137508
10957000,SEVENTH AVE,620,902,NEW WESTMINSTER,BC,V3M 5T6,-122.9226902,49.2137508
10957000,SEVENTH AVE,620,903,NEW WESTMINSTER,BC,V3M 5T6,-122.9226902,49.2137508
10957000,SEVENTH AVE,620,904,NEW WESTMINSTER,BC,V3M 5T6,-122.9226902,49.2137508
10957000,SEVENTH AVE,620,905,NEW WESTMINSTER,BC,V3M 5T6,-122.9226902,49.2137508
650000,AGNES ST,250,8,NEW WESTMINSTER,BC,V3L 1E6,-122.9046169,49.20746308
650000,AGNES ST,250,9,NEW WESTMINSTER,BC,V3L 1E6,-122.9046169,49.20746308
10957000,SEVENTH AVE,620,906,NEW WESTMINSTER,BC,V3M 5T6,-122.9226902,49.2137508
10957000,SEVENTH AVE,620,1001,NEW WESTMINSTER,BC,V3M 5T6,-122.9226902,49.2137508
10957000,SEVENTH AVE,620,1002,NEW WESTMINSTER,BC,V3M 5T6,-122.9226902,49.2137508
10957000,SEVENTH AVE,620,1003,NEW WESTMINSTER,BC,V3M 5T6,-122.9226902,49.2137508
10957000,SEVENTH AVE,620,1004,NEW WESTMINSTER,BC,V3M 5T6,-122.9226902,49.2137508
10957000,SEVENTH AVE,620,1005,NEW WESTMINSTER,BC,V3M 5T6,-122.9226902,49.2137508
10957000,SEVENTH AVE,620,1006,NEW WESTMINSTER,BC,V3M 5T6,-122.9226902,49.2137508
10957000,SEVENTH AVE,620,1101,NEW WESTMINSTER,BC,V3M 5T6,-122.9226902,49.2137508
10957000,SEVENTH AVE,620,1102,NEW WESTMINSTER,BC,V3M 5T6,-122.9226902,49.2137508
10957000,SEVENTH AVE,620,1103,NEW WESTMINSTER,BC,V3M 5T6,-122.9226902,49.2137508
10957000,SEVENTH AVE,620,1104,NEW WESTMINSTER,BC,V3M 5T6,-122.9226902,49.2137508
10957000,SEVENTH AVE,620,1105,NEW WESTMINSTER,BC,V3M 5T6,-122.9226902,49.2137508
10957000,SEVENTH AVE,620,1201,NEW WESTMINSTER,BC,V3M 5T6,-122.9226902,49.2137508
10957000,SEVENTH AVE,620,1202,NEW WESTMINSTER,BC,V3M 5T6,-122.9226902,49.2137508
10957000,SEVENTH AVE,620,1203,NEW WESTMINSTER,BC,V3M 5T6,-122.9226902,49.2137508
10957000,SEVENTH AVE,620,1204,NEW WESTMINSTER,BC,V3M 5T6,-122.9226902,49.2137508
784000,AGNES ST,129,303,NEW WESTMINSTER,BC,V3L 1E4,-122.9038815,49.20844414
10957000,SEVENTH AVE,620,1205,NEW WESTMINSTER,BC,V3M 5T6,-122.9226902,49.2137508
10957000,SEVENTH AVE,620,PH1,NEW WESTMINSTER,BC,V3M 5T6,-122.9226902,49.2137508
10957000,SEVENTH AVE,620,PH2,NEW WESTMINSTER,BC,V3M 5T6,-122.9226902,49.2137508
10969000,PRINCESS ST,,,NEW WESTMINSTER,BC,,-122.9217631,49.21347178
10970000,SIXTH ST,610,,NEW WESTMINSTER,BC,V3L 3C2,-122.9225883,49.21251732
472000,AGNES ST,120,1002,NEW WESTMINSTER,BC,V3L 5C8,-122.9022701,49.20860335
472000,AGNES ST,120,1004,NEW WESTMINSTER,BC,V3L 5C8,-122.9022701,49.20860335
472000,AGNES ST,120,1005,NEW WESTMINSTER,BC,V3L 5C8,-122.9022701,49.20860335
472000,AGNES ST,120,1104,NEW WESTMINSTER,BC,V3L 5C8,-122.9022701,49.20860335
472000,AGNES ST,120,1105,NEW WESTMINSTER,BC,V3L 5C8,-122.9022701,49.20860335
472000,AGNES ST,120,1201,NEW WESTMINSTER,BC,V3L 5C8,-122.9022701,49.20860335
472000,AGNES ST,120,1202,NEW WESTMINSTER,BC,V3L 5C8,-122.9022701,49.20860335
472000,AGNES ST,120,1501,NEW WESTMINSTER,BC,V3L 5C8,-122.9022701,49.20860335
472000,AGNES ST,120,1502,NEW WESTMINSTER,BC,V3L 5C8,-122.9022701,49.20860335
472000,AGNES ST,120,304,NEW WESTMINSTER,BC,V3L 5C8,-122.9022701,49.20860335
472000,AGNES ST,120,305,NEW WESTMINSTER,BC,V3L 5C8,-122.9022701,49.20860335
472000,AGNES ST,120,306,NEW WESTMINSTER,BC,V3L 5C8,-122.9022701,49.20860335
783000,AGNES ST,125,202,NEW WESTMINSTER,BC,V3L 1E4,-122.903668,49.20855886
783000,AGNES ST,125,203,NEW WESTMINSTER,BC,V3L 1E4,-122.903668,49.20855886
783000,AGNES ST,125,301,NEW WESTMINSTER,BC,V3L 1E4,-122.903668,49.20855886
779000,AGNES ST,111,201,NEW WESTMINSTER,BC,V3L 1E4,-122.9028143,49.20901808
779000,AGNES ST,111,207,NEW WESTMINSTER,BC,V3L 1E4,-122.9028143,49.20901808
744000,AGNES ST,307,101,NEW WESTMINSTER,BC,V3L 1E7,-122.9059086,49.20735391
744000,AGNES ST,307,201,NEW WESTMINSTER,BC,V3L 1E7,-122.9059086,49.20735391
472000,AGNES ST,120,401,NEW WESTMINSTER,BC,V3L 5C8,-122.9022701,49.20860335
472000,AGNES ST,120,402,NEW WESTMINSTER,BC,V3L 5C8,-122.9022701,49.20860335
472000,AGNES ST,120,502,NEW WESTMINSTER,BC,V3L 5C8,-122.9022701,49.20860335
472000,AGNES ST,120,504,NEW WESTMINSTER,BC,V3L 5C8,-122.9022701,49.20860335
472000,AGNES ST,120,505,NEW WESTMINSTER,BC,V3L 5C8,-122.9022701,49.20860335
472000,AGNES ST,120,605,NEW WESTMINSTER,BC,V3L 5C8,-122.9022701,49.20860335
472000,AGNES ST,120,606,NEW WESTMINSTER,BC,V3L 5C8,-122.9022701,49.20860335
472000,AGNES ST,120,702,NEW WESTMINSTER,BC,V3L 5C8,-122.9022701,49.20860335
472000,AGNES ST,120,703,NEW WESTMINSTER,BC,V3L 5C8,-122.9022701,49.20860335
656000,AGNES ST,204,302,NEW WESTMINSTER,BC,V3L 1E6,-122.9036755,49.20785235
656000,AGNES ST,204,303,NEW WESTMINSTER,BC,V3L 1E6,-122.9036755,49.20785235
656000,AGNES ST,204,305,NEW WESTMINSTER,BC,V3L 1E6,-122.9036755,49.20785235
744000,AGNES ST,307,207,NEW WESTMINSTER,BC,V3L 1E7,-122.9059086,49.20735391
1260000,AGNES ST,411,305,NEW WESTMINSTER,BC,V3L 1G2,-122.9082602,49.20608649
